,permalink,company_name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at,days_in_op,first_funding_dayinop,last_funding_dayinop,sa_funded_at,sa_raised_amount_usd,sa_funded_daysop,ag_funded_at,ag_raised_amount_usd,ve_funded_at,ve_raised_amount_usd,cr_funded_at,cr_raised_amount_usd,cr_funded_daysop,ag_funded_daysop,ve_funded_daysop,CA,NY,MA,TX,WA,ave_inf_y,adj_base2018,sa_raised_amount_usd_adj,ag_raised_amount_usd_adj,ve_raised_amount_usd_adj,cr_raised_amount_usd_adj
29,/company/3leaf,3Leaf,software,65000000,operating,USA,CA,SF Bay,Santa Clara,3,2004-06-01,6,2004-Q2,2004,2007-04-30,2008-09-22,2007-08-01,3409 days 00:00:00.000000000,1063.0,1574 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,18.08080808,0.75,0.0,0.0,0.0,0.0
30,/company/three-pillar-global,3Pillar Global,software,22520000,operating,USA,VA,Washington DC,Fairfax,3,2006-08-01,8,2006-Q3,2006,2010-04-21,2013-06-06,2013-03-01,2618 days 00:00:00.000000000,1359.0,2501 days 00:00:00.000000000,2013-06-06 00:00:00,12000000.0,2501.0,0,0.0,2010-04-21 00:00:00,10520000.0,0,0.0,0.0,0.0,1359.0,0,0,0,0,0,19.36363636,0.8,9600000.0,0.0,8416000.0,0.0
31,/company/3play-media,3Play Media,software,961601,operating,USA,MA,Boston,Cambridge,2,2007-01-01,1,2007-Q1,2007,2010-02-08,2011-06-21,2007-01-01,2465 days 00:00:00.000000000,1134.0,1632 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2010-02-08 00:00:00,961601.0,0,0.0,0.0,0.0,1134.0,0,0,1,0,0,19.94363636,0.82,0.0,0.0,788512.82,0.0
32,/company/3vr-security,3VR,security,53000000,operating,USA,CA,SF Bay,San Francisco,5,2002-01-01,1,2002-Q1,2002,2006-01-17,2010-12-21,2012-08-01,4291 days 00:00:00.000000000,1477.0,3276 days 00:00:00.000000000,2009-01-15 00:00:00,5000000.0,2571.0,0,0.0,2010-12-21 00:00:00,17000000.0,0,0.0,0.0,0.0,3276.0,1,0,0,0,0,17.16969697,0.71,3550000.0,0.0,12070000.0,0.0
33,/company/4-tell,4-Tell,ecommerce,2234979,operating,USA,OR,Portland,Portland,4,2009-04-01,4,2009-Q2,2009,2011-07-01,2013-07-26,2012-07-01,1644 days 00:00:00.000000000,821.0,1577 days 00:00:00.000000000,2012-01-01 00:00:00,1000000.0,1005.0,2011-07-01 00:00:00,25000.0,2011-12-19 00:00:00,959979.0,0,0.0,0.0,821.0,992.0,0,0,0,0,0,20.67040404,0.85,850000.0,21250.0,815982.15,0.0
34,/company/40billion-com,40billion.com,social,1050000,operating,USA,GA,Atlanta,Atlanta,3,2008-01-23,1,2008-Q1,2008,2008-04-01,2010-06-01,2008-01-01,2078 days 00:00:00.000000000,69.0,860 days 00:00:00.000000000,0,0.0,0.0,2008-04-01 00:00:00,1050000.0,0,0.0,0,0.0,0.0,69.0,0.0,0,0,0,0,0,20.74777778,0.85,0.0,892500.0,0.0,0.0
35,/company/410-labs,410 Labs,messaging,750000,operating,USA,MD,Baltimore,Baltimore,1,2010-01-01,1,2010-Q1,2010,2011-07-11,2011-07-11,2013-03-27,1369 days 00:00:00.000000000,556.0,556 days 00:00:00.000000000,2011-07-11 00:00:00,750000.0,556.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,21.02585859,0.87,652500.0,0.0,0.0,0.0
36,/company/41st-parameter,41st Parameter,security,38064570,operating,USA,CA,SF Bay,San Jose,4,2004-01-01,1,2004-Q1,2004,2006-05-08,2012-04-11,2012-04-12,3561 days 00:00:00.000000000,858.0,3023 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2009-12-22 00:00:00,3794570.0,0,0.0,0.0,0.0,2182.0,1,0,0,0,0,18.08080808,0.75,0.0,0.0,2845927.5,0.0
37,/company/42floors,42Floors,real_estate,17700000,operating,USA,NY,New York,New York,3,2011-01-01,1,2011-Q1,2011,2011-12-01,2013-01-31,2013-01-31,1004 days 00:00:00.000000000,334.0,761 days 00:00:00.000000000,2012-11-16 00:00:00,5000000.0,685.0,2011-12-01 00:00:00,400000.0,0,0.0,0,0.0,0.0,334.0,0.0,0,1,0,0,0,21.72111111,0.89,4450000.0,356000.0,0.0,0.0
38,/company/4info,4INFO,advertising,60000000,operating,USA,CA,SF Bay,San Mateo,6,2004-01-01,1,2004-Q1,2004,2005-03-01,2013-08-04,2012-04-01,3561 days 00:00:00.000000000,425.0,3503 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2009-01-22 00:00:00,20000000.0,0,0.0,0.0,0.0,1848.0,1,0,0,0,0,18.08080808,0.75,0.0,0.0,15000000.0,0.0
39,/company/4moms,4moms,hardware,20000000,operating,USA,PA,Pittsburg,Pittsburgh,1,2005-01-01,1,2005-Q1,2005,2012-08-09,2012-08-09,2013-01-18,3195 days 00:00:00.000000000,2777.0,2777 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2012-08-09 00:00:00,20000000.0,0,0.0,0.0,0.0,2777.0,0,0,0,0,0,18.72727273,0.78,0.0,0.0,15600000.0,0.0
40,/company/4s3-bioscience,4s3 Bioscience,biotech,20000000,operating,USA,MA,Boston,Medford,1,2007-01-01,1,2007-Q1,2007,2012-03-05,2012-03-05,2008-01-01,2465 days 00:00:00.000000000,1890.0,1890 days 00:00:00.000000000,2012-03-05 00:00:00,20000000.0,1890.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,19.94363636,0.82,16399999.999999998,0.0,0.0,0.0
41,/company/500friends,500Friends,enterprise,12900000,operating,USA,CA,SF Bay,San Francisco,4,2010-01-01,1,2010-Q1,2010,2009-12-15,2013-03-12,2013-03-12,1369 days 00:00:00.000000000,-17.0,1166 days 00:00:00.000000000,2012-03-14 00:00:00,4500000.0,803.0,2009-12-15 00:00:00,1400000.0,0,0.0,0,0.0,0.0,-17.0,0.0,1,0,0,0,0,21.02585859,0.87,3915000.0,1218000.0,0.0,0.0
42,/company/5min,5min Media,games_video,12800000,acquired,USA,NY,New York,NY,3,2007-01-01,1,2007-Q1,2007,2007-04-01,2009-07-23,2011-10-11,2465 days 00:00:00.000000000,90.0,934 days 00:00:00.000000000,2007-11-01 00:00:00,5000000.0,304.0,2007-04-01 00:00:00,300000.0,0,0.0,0,0.0,0.0,90.0,0.0,0,1,0,0,0,19.94363636,0.82,4099999.9999999995,245999.99999999997,0.0,0.0
43,/company/5th-finger,5th Finger,mobile,7000000,operating,USA,CA,SF Bay,San Francisco,1,2008-01-01,1,2008-Q1,2008,2008-06-13,2008-06-13,2012-07-11,2100 days 00:00:00.000000000,164.0,164 days 00:00:00.000000000,2008-06-13 00:00:00,7000000.0,164.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,20.74777778,0.85,5950000.0,0.0,0.0,0.0
44,/company/64-pixels,64 Pixels,web,100000,operating,USA,CA,SF Bay,Mountain View,1,2010-10-01,10,2010-Q4,2010,2010-10-01,2010-10-01,2010-10-01,1096 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0,0.0,0.0,2010-10-01 00:00:00,100000.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,21.02585859,0.87,0.0,87000.0,0.0,0.0
45,/company/6connect,6connect,network_hosting,2000000,operating,USA,CA,SF Bay,San Francisco,1,2009-01-01,1,2009-Q1,2009,2011-08-23,2011-08-23,2012-10-01,1734 days 00:00:00.000000000,964.0,964 days 00:00:00.000000000,2011-08-23 00:00:00,2000000.0,964.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,20.67040404,0.85,1700000.0,0.0,0.0,0.0
46,/company/6fusion,6fusion,enterprise,12750000,operating,USA,NC,Raleigh-Durham,Raleigh,3,2008-01-01,1,2008-Q1,2008,2010-08-23,2013-07-25,2011-08-22,2100 days 00:00:00.000000000,965.0,2032 days 00:00:00.000000000,2010-08-23 00:00:00,3000000.0,965.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20.74777778,0.85,2550000.0,0.0,0.0,0.0
47,/company/7-billion-people,7 Billion People,software,7952804,operating,USA,TX,Austin,Austin,4,2006-01-01,1,2006-Q1,2006,2009-02-09,2012-07-13,2010-06-22,2830 days 00:00:00.000000000,1135.0,2385 days 00:00:00.000000000,2009-02-09 00:00:00,3800000.0,1135.0,2012-06-19 00:00:00,360000.0,2010-02-18 00:00:00,1423902.0,0,0.0,0.0,2361.0,1509.0,0,0,0,1,0,19.36363636,0.8,3040000.0,288000.0,1139121.6,0.0
48,/company/71lbs,71lbs,analytics,750000,operating,USA,FL,Chicago,Chicago,4,2011-03-03,3,2011-Q1,2011,2012-03-20,2013-01-08,2013-08-22,943 days 00:00:00.000000000,383.0,677 days 00:00:00.000000000,0,0.0,0.0,2012-03-20 00:00:00,750000.0,0,0.0,0,0.0,0.0,383.0,0.0,0,0,0,0,0,21.72111111,0.89,0.0,667500.0,0.0,0.0
49,/company/72lux,72Lux,software,1400000,operating,USA,NY,New York,New York City,1,2011-07-01,7,2011-Q3,2011,2012-01-01,2012-01-01,2013-09-05,823 days 00:00:00.000000000,184.0,184 days 00:00:00.000000000,0,0.0,0.0,2012-01-01 00:00:00,1400000.0,0,0.0,0,0.0,0.0,184.0,0.0,0,1,0,0,0,21.72111111,0.89,0.0,1246000.0,0.0,0.0
50,/company/7ac-technologies,7AC Technologies,cleantech,7360000,operating,USA,MA,Boston,Beverly,3,2009-01-01,1,2009-Q1,2009,2011-12-13,2012-07-25,2013-01-01,1734 days 00:00:00.000000000,1076.0,1301 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2012-03-15 00:00:00,2400000.0,0,0.0,0.0,0.0,1169.0,0,0,1,0,0,20.67040404,0.85,0.0,0.0,2040000.0,0.0
51,/company/7summits,7Summits,consulting,600000,operating,USA,WI,Milwaukee,MIlwaukee,1,2009-04-01,4,2009-Q2,2009,2010-01-01,2010-01-01,2011-09-13,1644 days 00:00:00.000000000,275.0,275 days 00:00:00.000000000,0,0.0,0.0,2010-01-01 00:00:00,600000.0,0,0.0,0,0.0,0.0,275.0,0.0,0,0,0,0,0,20.67040404,0.85,0.0,510000.0,0.0,0.0
52,/company/alvenda-inc,8thBridge,ecommerce,15000000,operating,USA,MN,Minneapolis,Minneapolis,2,2008-11-01,11,2008-Q4,2008,2010-01-25,2011-03-21,2013-03-03,1795 days 00:00:00.000000000,450.0,870 days 00:00:00.000000000,2010-01-25 00:00:00,5000000.0,450.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20.74777778,0.85,4250000.0,0.0,0.0,0.0
53,/company/8tracks,8tracks Radio,music,1200000,operating,USA,CA,SF Bay,San Francisco,1,2008-08-08,8,2008-Q3,2008,2011-10-01,2011-10-01,2013-08-01,1880 days 00:00:00.000000000,1149.0,1149 days 00:00:00.000000000,0,0.0,0.0,2011-10-01 00:00:00,1200000.0,0,0.0,0,0.0,0.0,1149.0,0.0,1,0,0,0,0,20.74777778,0.85,0.0,1020000.0,0.0,0.0
54,/company/8x8-inc,8x8 Inc,network_hosting,30608728,acquired,USA,CA,SF Bay,San Jose,1,1987-01-01,1,1987-Q1,1987,2011-10-03,2011-10-03,2013-01-01,9770 days 00:00:00.000000000,9041.0,9041 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,10.47474747,0.45,0.0,0.0,0.0,0.0
55,/company/955-dreams,955 Dreams,mobile,3250000,operating,USA,CA,SF Bay,Mountain View,1,2010-11-01,11,2010-Q4,2010,2012-01-26,2012-01-26,2013-03-05,1065 days 00:00:00.000000000,451.0,451 days 00:00:00.000000000,2012-01-26 00:00:00,3250000.0,451.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,21.02585859,0.87,2827500.0,0.0,0.0,0.0
56,/company/99designs,99designs,design,35000000,operating,USA,CA,SF Bay,San Francisco,1,2008-02-01,2,2008-Q1,2008,2011-04-28,2011-04-28,2013-08-13,2069 days 00:00:00.000000000,1182.0,1182 days 00:00:00.000000000,2011-04-28 00:00:00,35000000.0,1182.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,20.74777778,0.85,29750000.0,0.0,0.0,0.0
57,/company/pay-mobile-checkout-for-email-and-the-web,@Pay - Two-Click Checkout,mobile,3500000,operating,USA,NM,Albuquerque,Albuquerque,1,2011-05-01,5,2011-Q2,2011,2012-07-01,2012-07-01,2013-07-01,884 days 00:00:00.000000000,427.0,427 days 00:00:00.000000000,2012-07-01 00:00:00,3500000.0,427.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,21.72111111,0.89,3115000.0,0.0,0.0,0.0
58,/company/a-bit-lucky,A Bit Lucky,games_video,7600000,acquired,USA,CA,SF Bay,San Mateo,2,2009-10-01,10,2009-Q4,2009,2010-03-15,2011-03-21,2011-03-21,1461 days 00:00:00.000000000,165.0,536 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2011-03-21 00:00:00,5000000.0,0,0.0,0.0,0.0,536.0,1,0,0,0,0,20.67040404,0.85,0.0,0.0,4250000.0,0.0
59,/company/a-la-mobile,A la Mobile,software,7550000,operating,USA,KS,SF Bay,San Ramon,2,2005-06-01,6,2005-Q2,2005,2005-07-01,2007-03-01,2012-01-01,3044 days 00:00:00.000000000,30.0,638 days 00:00:00.000000000,2005-07-01 00:00:00,3500000.0,30.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,18.72727273,0.78,2730000.0,0.0,0.0,0.0
60,/company/a10-networks,A10 Networks,network_hosting,38000000,operating,USA,CA,SF Bay,San Jose,3,2004-10-01,10,2004-Q4,2004,2005-01-01,2008-07-14,2013-02-18,3287 days 00:00:00.000000000,92.0,1382 days 00:00:00.000000000,2005-01-01 00:00:00,6000000.0,92.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,18.08080808,0.75,4500000.0,0.0,0.0,0.0
61,/company/a123systems,A123 Systems,nanotech,502860000,ipo,USA,MA,Boston,Watertown,8,2001-01-01,1,2001-Q1,2001,2005-11-01,2012-06-07,2011-06-17,4656 days 00:00:00.000000000,1765.0,4175 days 00:00:00.000000000,2005-11-01 00:00:00,32000000.0,1765.0,0,0.0,2012-06-07 00:00:00,50000000.0,0,0.0,0.0,0.0,4175.0,0,0,1,0,0,16.88888889,0.7,22400000.0,0.0,35000000.0,0.0
62,/company/aaipharma-services,AAIPharma Services,biotech,20000000,operating,USA,NC,Wilmington,Wilmington,1,1979-01-01,1,1979-Q1,1979,2012-01-11,2012-01-11,2001-01-01,12692 days 00:00:00.000000000,12063.0,12063 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,6.333333333,0.29,0.0,0.0,0.0,0.0
63,/company/aardvark,Aardvark,web,6000000,acquired,USA,CA,SF Bay,San Francisco,2,2007-07-01,7,2007-Q3,2007,2007-01-01,2008-10-01,2012-02-04,2284 days 00:00:00.000000000,-181.0,458 days 00:00:00.000000000,2008-10-01 00:00:00,5250000.0,458.0,2007-01-01 00:00:00,750000.0,0,0.0,0,0.0,0.0,-181.0,0.0,1,0,0,0,0,19.94363636,0.82,4305000.0,615000.0,0.0,0.0
64,/company/aastrom-biosciences,Aastrom Biosciences,biotech,40000000,operating,USA,MI,Detroit,Ann Arbor,1,1989-01-01,1,1989-Q1,1989,2012-03-09,2012-03-09,2009-01-01,9039 days 00:00:00.000000000,8468.0,8468 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2012-03-09 00:00:00,40000000.0,0,0.0,0.0,0.0,8468.0,0,0,0,0,0,11.52525253,0.49,0.0,0.0,19600000.0,0.0
65,/company/abacast-inc,Abacast,analytics,500000,operating,USA,WA,Vancouver,Vancouver,1,2000-04-02,4,2000-Q2,2000,2010-11-11,2010-11-11,2011-12-13,4930 days 00:00:00.000000000,3875.0,3875 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2010-11-11 00:00:00,500000.0,0,0.0,0.0,0.0,3875.0,0,0,0,0,1,16.39393939,0.68,0.0,0.0,340000.0,0.0
66,/company/abbeypost,AbbeyPost,ecommerce,25000,operating,USA,NY,New York,New York,1,2012-08-01,8,2012-Q3,2012,2013-07-30,2013-07-30,2013-05-30,426 days 00:00:00.000000000,363.0,363 days 00:00:00.000000000,0,0.0,0.0,2013-07-30 00:00:00,25000.0,0,0.0,0,0.0,0.0,363.0,0.0,0,1,0,0,0,22.19131313,0.91,0.0,22750.0,0.0,0.0
67,/company/abes-market,Abe's Market,ecommerce,9080000,operating,USA,MN,Minneapolis,Minneapolis,4,2009-09-01,9,2009-Q3,2009,2010-06-29,2013-01-17,2011-02-10,1491 days 00:00:00.000000000,301.0,1234 days 00:00:00.000000000,2012-10-31 00:00:00,680000.0,1156.0,2010-06-29 00:00:00,0.0,2011-02-10 00:00:00,8400000.0,0,0.0,0.0,301.0,527.0,0,0,0,0,0,20.67040404,0.85,578000.0,0.0,7140000.0,0.0
68,/company/abine,Abine,web,5000000,operating,USA,MA,Boston,Boston,1,2008-01-01,1,2008-Q1,2008,2011-07-12,2011-07-12,2013-03-18,2100 days 00:00:00.000000000,1288.0,1288 days 00:00:00.000000000,2011-07-12 00:00:00,5000000.0,1288.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,20.74777778,0.85,4250000.0,0.0,0.0,0.0
69,/company/abizinabox,aBIZinaBOX,consulting,500000,operating,USA,IL,Chicago,Evanston,1,1998-08-17,8,1998-Q3,1998,2008-10-08,2008-10-08,1998-08-17,5524 days 00:00:00.000000000,3705.0,3705 days 00:00:00.000000000,0,0.0,0.0,2008-10-08 00:00:00,500000.0,0,0.0,0,0.0,0.0,3705.0,0.0,0,0,0,0,0,15.46464646,0.65,0.0,325000.0,0.0,0.0
70,/company/abound-solar,Abound Solar,cleantech,510000000,closed,USA,CO,Loveland,Loveland,2,2007-01-01,1,2007-Q1,2007,2010-07-06,2010-12-15,2011-11-01,2465 days 00:00:00.000000000,1282.0,1444 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2010-12-15 00:00:00,110000000.0,0,0.0,0.0,0.0,1444.0,0,0,0,0,0,19.94363636,0.82,0.0,0.0,90200000.0,0.0
71,/company/aboutme,about.me,web,5675000,acquired,USA,CA,SF Bay,San Francisco,1,2013-02-05,2,2013-Q1,2013,2013-02-05,2013-02-05,2013-01-01,238 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2013-02-05 00:00:00,5675000.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,22.531010100000003,0.92,0.0,0.0,5221000.0,0.0
72,/company/aboutone,AboutOne,web,1900000,operating,USA,PA,Philadelphia,Paoli,2,2010-06-01,6,2010-Q2,2010,2011-05-01,2011-12-01,2011-12-02,1218 days 00:00:00.000000000,334.0,548 days 00:00:00.000000000,2011-12-01 00:00:00,1800000.0,548.0,2011-05-01 00:00:00,100000.0,0,0.0,0,0.0,0.0,334.0,0.0,0,0,0,0,0,21.02585859,0.87,1566000.0,87000.0,0.0,0.0
73,/company/aboutus-org,AboutUs.org,web,2500000,operating,USA,OR,Portland,Portland,1,2006-01-01,1,2006-Q1,2006,2009-01-09,2009-01-09,2011-12-16,2830 days 00:00:00.000000000,1104.0,1104 days 00:00:00.000000000,2009-01-09 00:00:00,2500000.0,1104.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,19.36363636,0.8,2000000.0,0.0,0.0,0.0
74,/company/abpathfinder,ABPathfinder,software,400000,operating,USA,KS,Kansas City,Overland Park,1,2010-06-01,6,2010-Q2,2010,2012-12-05,2012-12-05,2012-06-01,1218 days 00:00:00.000000000,918.0,918 days 00:00:00.000000000,2012-12-05 00:00:00,400000.0,918.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,21.02585859,0.87,348000.0,0.0,0.0,0.0
75,/company/abs,ABS,medical,132500,operating,USA,MN,Minneapolis,Minnetonka,1,2009-01-01,1,2009-Q1,2009,2012-09-19,2012-09-19,2013-07-25,1734 days 00:00:00.000000000,1357.0,1357 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2012-09-19 00:00:00,132500.0,0,0.0,0.0,0.0,1357.0,0,0,0,0,0,20.67040404,0.85,0.0,0.0,112625.0,0.0
76,/company/abt-molecular-imaging,ABT Molecular Imaging,medical,15650000,operating,USA,TN,Knoxville,Knoxville,4,2006-01-01,1,2006-Q1,2006,2010-01-21,2012-09-13,2012-01-01,2830 days 00:00:00.000000000,1481.0,2447 days 00:00:00.000000000,2010-01-21 00:00:00,9000000.0,1481.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,19.36363636,0.8,7200000.0,0.0,0.0,0.0
77,/company/acacia,Acacia,mobile,15000,operating,USA,TN,Nashville,Nashville,1,2012-03-10,3,2012-Q1,2012,2012-05-20,2012-05-20,2012-03-10,570 days 00:00:00.000000000,71.0,71 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2012-05-20 00:00:00,15000.0,0,0.0,0.0,0.0,71.0,0,0,0,0,0,22.19131313,0.91,0.0,0.0,13650.0,0.0
78,/company/acacia-research,Acacia Research,other,244600000,ipo,USA,CA,Los Angeles,Newport Beach,2,1992-01-01,1,1992-Q1,1992,2005-02-10,2012-02-21,2012-01-13,7944 days 00:00:00.000000000,4789.0,7356 days 00:00:00.000000000,2012-02-21 00:00:00,225000000.0,7356.0,0,0.0,2005-02-10 00:00:00,19600000.0,0,0.0,0.0,0.0,4789.0,1,0,0,0,0,13.17171717,0.56,126000000.00000001,0.0,10976000.000000002,0.0
79,/company/academia-edu,Academia.edu,analytics,17800000,operating,USA,CA,SF Bay,San Francisco,4,2008-09-01,9,2008-Q3,2008,2007-11-02,2013-09-26,2013-09-26,1856 days 00:00:00.000000000,-304.0,1851 days 00:00:00.000000000,2010-04-28 00:00:00,6100000.0,604.0,2007-11-02 00:00:00,600000.0,0,0.0,0,0.0,0.0,-304.0,0.0,1,0,0,0,0,20.74777778,0.85,5185000.0,510000.0,0.0,0.0
80,/company/academix-direct-go-internet-media,AcademixDirect,web,10000000,operating,USA,CA,SF Bay,Mountain View,1,2004-01-01,1,2004-Q1,2004,2009-01-01,2009-01-01,2012-02-15,3561 days 00:00:00.000000000,1827.0,1827 days 00:00:00.000000000,2009-01-01 00:00:00,10000000.0,1827.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,18.08080808,0.75,7500000.0,0.0,0.0,0.0
81,/company/accela,Accela,software,35000000,operating,USA,CA,SF Bay,San Ramon,1,1999-01-01,1,1999-Q1,1999,2013-07-17,2013-07-17,2009-01-01,5387 days 00:00:00.000000000,5311.0,5311 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2013-07-17 00:00:00,35000000.0,0,0.0,0.0,0.0,5311.0,1,0,0,0,0,15.82828283,0.66,0.0,0.0,23100000.0,0.0
82,/company/accelera-mobile-broadband,Accelera Mobile Broadband,mobile,6066944,operating,USA,CA,SF Bay,Santa Clara,2,2009-01-01,1,2009-Q1,2009,2012-04-25,2013-05-14,2012-01-01,1734 days 00:00:00.000000000,1210.0,1594 days 00:00:00.000000000,2012-04-25 00:00:00,3033472.0,1210.0,0,0.0,2013-05-14 00:00:00,3033472.0,0,0.0,0.0,0.0,1594.0,1,0,0,0,0,20.67040404,0.85,2578451.1999999997,0.0,2578451.1999999997,0.0
83,/company/accelerize-new-media,Accelerize New Media,enterprise,745500,operating,USA,CA,Los Angeles,Los Angeles,1,2005-01-01,1,2005-Q1,2005,2010-05-10,2010-05-10,2011-01-10,3195 days 00:00:00.000000000,1955.0,1955 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2010-05-10 00:00:00,745500.0,0,0.0,0.0,0.0,1955.0,1,0,0,0,0,18.72727273,0.78,0.0,0.0,581490.0,0.0
84,/company/acceleron-pharma,Acceleron Pharma,biotech,111851121,operating,USA,MA,Boston,Cambridge,6,2004-01-01,1,2004-Q1,2004,2006-08-02,2011-12-23,2013-09-19,3561 days 00:00:00.000000000,944.0,2913 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2009-12-15 00:00:00,19351121.0,0,0.0,0.0,0.0,2175.0,0,0,1,0,0,18.08080808,0.75,0.0,0.0,14513340.75,0.0
85,/company/accelgolf,AccelGolf,mobile,637282,closed,USA,MA,Boston,Cambridge,8,2008-08-01,8,2008-Q3,2008,2008-01-01,2010-02-17,2010-02-17,1887 days 00:00:00.000000000,-213.0,565 days 00:00:00.000000000,0,0.0,0.0,2009-09-10 00:00:00,198000.0,2009-11-23 00:00:00,150000.0,0,0.0,0.0,405.0,479.0,0,0,1,0,0,20.74777778,0.85,0.0,168300.0,127500.0,0.0
86,/company/accellion,Accellion,enterprise,13410901,operating,USA,CA,SF Bay,Palo Alto,2,1999-01-01,1,1999-Q1,1999,2012-01-04,2012-03-09,2012-01-04,5387 days 00:00:00.000000000,4751.0,4816 days 00:00:00.000000000,0,0.0,0.0,2012-03-09 00:00:00,1410901.0,0,0.0,0,0.0,0.0,4816.0,0.0,1,0,0,0,0,15.82828283,0.66,0.0,931194.66,0.0,0.0
87,/company/accellos,Accellos,software,51400000,operating,USA,CO,Colorado Springs,Colorado Springs,3,2006-01-01,1,2006-Q1,2006,2006-11-17,2012-10-16,2011-01-01,2830 days 00:00:00.000000000,320.0,2480 days 00:00:00.000000000,2006-11-17 00:00:00,22900000.0,320.0,0,0.0,2012-10-16 00:00:00,0.0,0,0.0,0.0,0.0,2480.0,0,0,0,0,0,19.36363636,0.8,18320000.0,0.0,0.0,0.0
88,/company/accelops,AccelOps,analytics,25000000,operating,USA,CA,SF Bay,Santa Clara,2,2007-01-01,1,2007-Q1,2007,2007-10-01,2012-05-01,2013-08-01,2465 days 00:00:00.000000000,273.0,1947 days 00:00:00.000000000,2007-10-01 00:00:00,7000000.0,273.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,19.94363636,0.82,5740000.0,0.0,0.0,0.0
89,/company/accept-software,Accept Software,software,25305000,acquired,USA,CA,SF Bay,Santa Clara,4,2002-01-01,1,2002-Q1,2002,2005-09-16,2010-12-14,2006-01-01,4291 days 00:00:00.000000000,1354.0,3269 days 00:00:00.000000000,2005-09-16 00:00:00,1055000.0,1354.0,0,0.0,2006-07-27 00:00:00,4250000.0,0,0.0,0.0,0.0,1668.0,1,0,0,0,0,17.16969697,0.71,749050.0,0.0,3017500.0,0.0
90,/company/accertify,Accertify,security,4700000,acquired,USA,IL,Chicago,Itasca,2,2007-03-01,3,2007-Q1,2007,2008-06-03,2010-05-04,2010-01-01,2406 days 00:00:00.000000000,460.0,1160 days 00:00:00.000000000,2008-06-03 00:00:00,4000000.0,460.0,0,0.0,2010-05-04 00:00:00,700000.0,0,0.0,0.0,0.0,1160.0,0,0,0,0,0,19.94363636,0.82,3280000.0,0.0,574000.0,0.0
91,/company/access-360-media,Access 360 Media,advertising,20000000,operating,USA,CA,Los Angeles,Los Angeles,2,2003-01-01,1,2003-Q1,2003,2008-10-29,2011-01-05,2006-10-01,3926 days 00:00:00.000000000,2128.0,2926 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,17.58181818,0.73,0.0,0.0,0.0,0.0
